lot	lon	time
43.12634021	-77.79977325	2012-12-12
41.68214214	-87.71749601	2012-12-12
33.7574375	-84.3962298	2012-12-13
40.61541096	-73.97800052	2012-12-11
42.97413376	-87.89227335	2012-12-17
38.9350844	-76.9119658	2012-12-15
40.82873822	-72.88810537	2012-12-17
38.5202976	-121.4653427	2012-12-15
29.3319046	-98.4416015	2012-12-16
41.08444418	-80.06265548	2012-12-13
39.15178442	-84.48487313	2012-12-17
41.65618728	-70.90810617	2012-12-14
33.1966491	-111.5796351	2012-12-17
40.36276318	-74.29677486	2012-12-14
42.3150118	-71.0653738	2012-12-11
41.29087739	-73.02192046	2012-12-17
26.5993621	-81.8142287	2012-12-15
41.57872025	-73.05190465	2012-12-14
41.438808	-73.40812108	2012-12-14
42.85614822	-87.95015034	2012-12-18
40.39379558	-79.65668526	2012-12-11
40.66201	-73.962499	2012-12-15
40.36160451	-87.16342341	2012-12-13
36.16579095	-86.5055968	2012-12-17
40.69780679	-73.29321026	2012-12-11
38.755429	-90.2265132	2012-12-11
41.61062268	-94.02830059	2012-12-16
41.97907114	-87.83765011	2012-12-15
33.42359806	-86.71298476	2012-12-17
41.2662154	-82.0640397	2012-12-17
41.68346594	-71.54654075	2012-12-17
26.5993132	-81.8141956	2012-12-15
42.124671	-80.0981735	2012-12-16
41.95864026	-93.89957123	2012-12-15
41.82488898	-71.62101332	2012-12-14
46.8799555	-96.9058405	2012-12-16
42.07517359	-75.93669823	2012-12-12
40.67911	-73.92045	2012-12-12
42.25949917	-84.228916	2012-12-18
26.299667	-98.140309	2012-12-13
33.4917881	-84.34864034	2012-12-10
37.91894316	-90.53081234	2012-12-13
33.75769903	-84.39643436	2012-12-13
42.93381571	-78.76225885	2012-12-11
36.11095386	-115.1707909	2012-12-17
35.6033744	-80.4845136	2012-12-14
34.1761897	-79.40157567	2012-12-15
42.0309293	-88.1969724	2012-12-14
38.2318604	-77.5008384	2012-12-12
35.49185918	-91.97541418	2012-12-12
41.29098499	-72.96427466	2012-12-11
30.76517465	-81.55336037	2012-12-13
32.93076015	-96.35882096	2012-12-13
42.37862332	-85.40133018	2012-12-13
40.53401665	-78.41181173	2012-12-11
40.81434265	-74.42437169	2012-12-11
34.94550167	-81.03263223	2012-12-16
35.1901703	-101.918939	2012-12-17
44.03929207	-91.62854687	2012-12-12
42.58829168	-71.79078793	2012-12-13
33.32766941	-117.15843455	2012-12-14
33.808397	-117.2410491	2012-12-16
32.78886565	-117.09754421	2012-12-17
40.14759728	-75.41200102	2012-12-16
39.40944342	-74.3625077	2012-12-11
30.45097114	-81.71796875	2012-12-13
26.25673904	-80.08683818	2012-12-17
37.0783476	-76.513003	2012-12-18
45.5689498	-94.1951765	2012-12-12
42.28572006	-85.66365374	2012-12-12
38.6606909	-87.5246155	2012-12-18
29.88053182	-95.67617376	2012-12-12
38.7038857	-87.483796	2012-12-12
42.41321145	-83.48414342	2012-12-11
35.83461712	-96.38589786	2012-12-12
37.6939166	-97.3482325	2012-12-17
29.9557	-90.075873	2012-12-17
42.10442264	-80.09652609	2012-12-12
35.57984274	-80.80872445	2012-12-17
26.5992498	-81.8141296	2012-12-12
34.0710402	-118.2333705	2012-12-12
32.8708058	-96.6790458	2012-12-12
33.45999273	-84.2200352	2012-12-15
42.1515647	-70.9035052	2012-12-11
35.10678466	-81.67407017	2012-12-17
40.47482376	-74.28808091	2012-12-17
41.762283	-87.6884472	2012-12-13
33.57745437	-112.24331661	2012-12-14
27.7810647	-82.6645652	2012-12-17
31.6182366	-93.4011752	2012-12-17
39.092379	-108.5179444	2012-12-14
37.65971935	-121.87620041	2012-12-13
34.9147232	-78.86830989	2012-12-15
34.06715033	-118.39127525	2012-12-14
40.73903754	-73.27587772	2012-12-11
46.46967565	-122.86483808	2012-12-13
40.45539	-79.88306	2012-12-17
47.48197184	-117.57231333	2012-12-14
31.7712859	-97.1025181	2012-12-13
36.36395769	-86.54771046	2012-12-13
41.40453092	-72.88612783	2012-12-17
43.03531077	-76.12542043	2012-12-11
40.70346845	-73.44184231	2012-12-11
33.9230835	-117.1992506	2012-12-10
32.88604111	-97.39239644	2012-12-12
40.36415695	-79.96904197	2012-12-17
42.73364784	-84.55351786	2012-12-11
42.00532881	-87.88806584	2012-12-16
41.5830884	-73.10332788	2012-12-11
40.75250837	-73.18543914	2012-12-13
42.27104861	-83.73741938	2012-12-12
36.31512938	-86.62967389	2012-12-12
26.5993162	-81.8142255	2012-12-16
32.8762008	-96.6186255	2012-12-16
33.70575562	-112.16772124	2012-12-11
25.9588928	-97.47937177	2012-12-16
40.12904452	-74.0456255	2012-12-15
40.29814827	-75.58595277	2012-12-13
42.25335678	-85.63025773	2012-12-14
37.25878797	-76.49330115	2012-12-13
30.21850512	-81.56814924	2012-12-12
36.28571323	-76.20855567	2012-12-12
42.21097939	-71.69491589	2012-12-13
33.6591091	-117.9048099	2012-12-14
43.03988197	-87.92917589	2012-12-11
40.28448289	-74.26147386	2012-12-11
36.2954285	-76.2318099	2012-12-12
41.52009678	-88.09939861	2012-12-12
29.73370842	-95.40680196	2012-12-16
38.42603746	-89.8943847	2012-12-14
36.28284096	-76.21445002	2012-12-12
37.0419878	-76.4080065	2012-12-17
46.46978441	-122.86484462	2012-12-12
38.95976525	-94.67593747	2012-12-17
33.00045866	-96.98600524	2012-12-10
30.42923437	-89.38319508	2012-12-13
39.7328143	-104.82139593	2012-12-11
43.08146254	-87.88681157	2012-12-11
40.65556994	-78.77884322	2012-12-17
38.755429	-90.2265132	2012-12-11
42.91523838	-76.79799833	2012-12-17
32.5863742	-90.31263376	2012-12-12
39.76070588	-75.08244402	2012-12-11
41.23157945	-88.83461368	2012-12-10
42.50118137	-70.97863566	2012-12-12
37.6245532	-77.5467094	2012-12-13
41.16884551	-73.85283485	2012-12-11
41.45234771	-85.99442326	2012-12-16
42.24991349	-84.73853442	2012-12-17
30.37509142	-87.69018875	2012-12-12
39.18995784	-84.36776214	2012-12-10
37.32089575	-80.00631131	2012-12-14
41.39094038	-81.73349623	2012-12-16
41.5073006	-87.2520543	2012-12-17
40.91128042	-73.90714194	2012-12-11
37.39239341	-120.61076143	2012-12-12
41.6536152	-88.17815746	2012-12-12
35.09306837	-106.61942948	2012-12-12
29.57318611	-98.5412617	2012-12-11
41.45205802	-81.57640239	2012-12-11
40.24181428	-75.22885535	2012-12-12
39.10862794	-84.7448032	2012-12-13
41.3655962	-74.7000195	2012-12-12
41.5533861	-93.59252184	2012-12-13
42.697335	-73.68685221	2012-12-11
40.79732448	-84.10603747	2012-12-16
38.87705555	-77.29768225	2012-12-10
32.15137162	-110.91496132	2012-12-17
40.00377819	-74.80800276	2012-12-14
43.57692848	-84.76454694	2012-12-12
40.41654009	-84.27565504	2012-12-14
41.28320989	-95.99486399	2012-12-13
37.75624758	-84.29017676	2012-12-12
45.66986257	-122.53051226	2012-12-12
40.4470549	-80.2083688	2012-12-11
28.7999599	-96.9709953	2012-12-14
35.1851092	-90.0043144	2012-12-10
40.22045165	-74.47507374	2012-12-17
33.50321979	-84.27978548	2012-12-12
25.88878788	-80.35561582	2012-12-11
41.0372282	-81.6441945	2012-12-16
40.30816826	-74.21643611	2012-12-11
29.88443893	-90.08830758	2012-12-17
40.03528065	-75.16551423	2012-12-13
40.38896855	-79.9215464	2012-12-11
37.6299884	-77.3390149	2012-12-17
41.5545659	-72.9595917	2012-12-12
45.1464578	-93.2635763	2012-12-16
36.87056351	-76.25442617	2012-12-11
34.17071912	-117.3537583	2012-12-15
39.8378675	-86.0707527	2012-12-13
47.30930703	-122.31402853	2012-12-14
42.5099392	-82.9331251	2012-12-11
35.15229634	-78.99794575	2012-12-12
40.08722322	-80.07192839	2012-12-11
42.72616176	-84.46354998	2012-12-12
33.13599982	-97.07262232	2012-12-12
35.45302235	-78.72954195	2012-12-17
41.54830442	-87.68691752	2012-12-12
35.11041179	-81.07112785	2012-12-14
35.1632291	-89.9810069	2012-12-15
39.79256692	-75.00230379	2012-12-13
41.03792331	-81.63219011	2012-12-17
26.5993235	-81.8142269	2012-12-16
34.5327768	-79.28754109	2012-12-17
26.10030038	-80.17468017	2012-12-11
25.67463767	-80.37261248	2012-12-13
41.4914264	-74.0153077	2012-12-17
43.76051577	-71.68396756	2012-12-17
41.4606039	-81.5419558	2012-12-17
39.98984952	-74.99496077	2012-12-11
42.02083373	-83.95546052	2012-12-17
41.11966389	-76.8306719	2012-12-13
43.33506288	-70.76037467	2012-12-17
37.43190218	-77.59887585	2012-12-18
31.37451351	-89.3825206	2012-12-13
41.6120272	-93.64682872	2012-12-12
29.97402757	-90.00606746	2012-12-13
40.30061231	-76.93622748	2012-12-11
36.09072584	-115.14250533	2012-12-12
32.92259144	-96.5682102	2012-12-17
41.17541709	-74.95052327	2012-12-17
47.65299655	-122.14406063	2012-12-14
40.02396584	-75.13410329	2012-12-16
40.74805489	-73.91070916	2012-12-13
40.07823904	-76.29218702	2012-12-14
45.09893152	-93.30647271	2012-12-14
40.69411215	-73.91233387	2012-12-10
40.71747782	-74.30261218	2012-12-13
40.24249068	-76.93103875	2012-12-17
39.5869243	-77.4304389	2012-12-11
32.6182473	-96.88307526	2012-12-12
40.59894025	-79.57401216	2012-12-17
47.29660762	-122.41516919	2012-12-13
42.77075438	-73.89309278	2012-12-14
33.65284213	-84.90990289	2012-12-12
41.8746833	-87.8170361	2012-12-15
40.62451096	-75.40848977	2012-12-12
34.9122471	-80.6302693	2012-12-11
42.88235931	-85.61181905	2012-12-13
33.49545878	-117.66850596	2012-12-16
39.83777309	-75.07957416	2012-12-17
33.49311675	-112.0660656	2012-12-12
40.90869808	-74.1863217	2012-12-14
47.7927852	-122.1299284	2012-12-17
41.71755904	-87.84590503	2012-12-12
29.67030576	-90.09899338	2012-12-14
41.51848869	-84.31520667	2012-12-10
41.73580012	-86.14431675	2012-12-17
27.89457624	-97.30429033	2012-12-11
30.44738405	-97.73015908	2012-12-12
41.99908024	-88.1198685	2012-12-11
40.42632556	-79.84383074	2012-12-12
39.84953554	-104.67274075	2012-12-16
47.03836327	-122.75458416	2012-12-15
41.7389347	-86.2334742	2012-12-17
39.31427906	-84.46425187	2012-12-18
34.115783	-84.01671629	2012-12-17
41.1657504	-82.551388	2012-12-12
35.1649534	-89.9839502	2012-12-12
36.48012977	-81.85736599	2012-12-15
30.48830006	-97.68778092	2012-12-13
44.72348374	-93.16710102	2012-12-13
37.1348995	-93.4135703	2012-12-11
27.98804515	-97.41534702	2012-12-10
40.307508	-75.6252575	2012-12-11
38.01674854	-84.46929822	2012-12-12
40.24172642	-74.91361205	2012-12-11
42.59391825	-71.22957173	2012-12-12
42.45120599	-74.08489807	2012-12-14
36.12334824	-97.06987953	2012-12-12
27.9175351	-82.7632058	2012-12-12
35.28882613	-81.53323561	2012-12-14
37.45904537	-77.5140645	2012-12-17
40.38253168	-80.0854854	2012-12-12
40.77578445	-74.02109091	2012-12-12
39.88326914	-83.13330855	2012-12-14
42.110923	-71.7596078	2012-12-17
39.76232865	-75.66072351	2012-12-11
39.24288712	-81.6498453	2012-12-11
42.39750191	-88.06779007	2012-12-15
41.49587145	-90.59064631	2012-12-12
42.28225769	-91.32824548	2012-12-11
40.0082544	-90.4385257	2012-12-12
39.80386571	-75.15486266	2012-12-13
36.98791211	-86.46011766	2012-12-12
28.8007829	-81.7361663	2012-12-12
42.93303814	-88.07116801	2012-12-11
30.51948097	-97.66711881	2012-12-17
40.64739302	-73.6465257	2012-12-11
37.9631767	-87.45264307	2012-12-12
37.64457088	-77.35146076	2012-12-17
26.22696756	-81.67291573	2012-12-15
39.5865019	-80.0817066	2012-12-11
39.55206708	-76.43096354	2012-12-16
26.5992384	-81.8141935	2012-12-12
40.25241088	-82.32296837	2012-12-12
42.08575741	-70.78655997	2012-12-15
36.114646	-115.172813	2012-12-11
42.58421397	-83.07101565	2012-12-11
27.5952169	-99.4852655	2012-12-11
30.5116088	-87.2277383	2012-12-12
41.79379145	-72.75215727	2012-12-12
40.28920472	-75.2832671	2012-12-12
39.56333828	-104.87736797	2012-12-15
35.38385474	-118.97951606	2012-12-17
33.79953772	-79.01227637	2012-12-11
43.13344207	-70.92770772	2012-12-14
29.1977452	-96.27650428	2012-12-17
40.80654622	-73.46965532	2012-12-12
42.00525882	-87.88756234	2012-12-16
39.64491935	-84.26343049	2012-12-11
33.08303841	-96.81881876	2012-12-17
41.39357979	-87.85061206	2012-12-14
41.37448094	-73.41931953	2012-12-14
34.19284877	-80.86101599	2012-12-12
42.2691772	-84.4303213	2012-12-17
35.54886175	-80.38443761	2012-12-12
38.91860096	-97.21960132	2012-12-13
37.21226195	-80.00150515	2012-12-14
26.5993486	-81.8142258	2012-12-16
43.07311751	-75.20416193	2012-12-11
39.97810839	-74.77516205	2012-12-13
41.3319376	-87.8178524	2012-12-12
39.9508511	-75.6088116	2012-12-11
38.14377428	-83.7716007	2012-12-12
30.3643323	-81.51255098	2012-12-12
42.4496258	-82.9077051	2012-12-14
29.541219	-95.127688	2012-12-17
29.3863367	-98.4729738	2012-12-12
41.03827093	-81.76720821	2012-12-18
40.64443332	-112.03154899	2012-12-12
42.939914	-87.9497347	2012-12-11
25.8271558	-80.2782948	2012-12-18
27.45425563	-82.60963507	2012-12-17
32.68857976	-103.12829341	2012-12-12
33.8167134	-79.08014618	2012-12-15
42.96491582	-78.66884239	2012-12-10
40.30815854	-74.00076438	2012-12-14
39.07547286	-77.24684472	2012-12-11
35.38412277	-118.97965497	2012-12-12
35.20791246	-89.87398572	2012-12-12
42.51084094	-84.66521162	2012-12-14
42.2961501	-71.20259317	2012-12-14
26.980966	-82.14741695	2012-12-16
35.42567368	-80.85694293	2012-12-13
35.04638252	-89.95951199	2012-12-12
33.3812415	-96.9832326	2012-12-16
42.28228994	-85.61301054	2012-12-10
36.21574631	-86.4940045	2012-12-14
38.0425258	-78.4820794	2012-12-16
42.29647543	-85.63081537	2012-12-13
34.25086714	-118.75609202	2012-12-18
40.74890698	-81.37291434	2012-12-12
35.92673247	-78.90517009	2012-12-17
41.3614555	-82.1116442	2012-12-17
43.1373131	-93.3608819	2012-12-12
35.37885277	-97.55856668	2012-12-14
40.72249487	-74.16378996	2012-12-14
40.74317934	-73.62188613	2012-12-11
40.83524754	-72.79079638	2012-12-12
34.52409968	-78.87620165	2012-12-17
32.68068141	-114.48873698	2012-12-12
37.40795	-121.93718	2012-12-15
26.73378592	-80.94562294	2012-12-17
40.5563007	-75.4391586	2012-12-10
38.68224616	-77.38852209	2012-12-13
40.69278049	-73.92720477	2012-12-14
37.32295495	-80.70940012	2012-12-11
32.6493643	-116.9626996	2012-12-14
39.70506841	-77.32488527	2012-12-17
44.82483932	-93.59019848	2012-12-11
42.1869128	-71.69982373	2012-12-12
32.39305514	-94.87317185	2012-12-10
42.45974732	-73.2744953	2012-12-11
41.14399	-112.05718	2012-12-10
42.3913043	-71.0348454	2012-12-11
33.972497	-118.2595253	2012-12-11
42.86449083	-78.74545191	2012-12-17
34.75060683	-82.33515079	2012-12-10
40.10384684	-83.26641376	2012-12-18
41.07159188	-80.72387709	2012-12-13
34.20420113	-118.47448027	2012-12-17
43.1757836	-78.6986627	2012-12-17
39.92050255	-75.16181635	2012-12-10
37.88935389	-84.03115539	2012-12-17
42.37448576	-71.24952151	2012-12-15
33.93306722	-117.38120047	2012-12-12
42.35506206	-87.89000551	2012-12-13
39.32606634	-82.09441439	2012-12-13
33.41755785	-111.93546231	2012-12-14
41.6529492	-81.4450024	2012-12-11
35.24701302	-81.24876176	2012-12-14
38.43390345	-90.39216315	2012-12-11
34.86167233	-82.35443395	2012-12-14
33.76015104	-84.396751	2012-12-13
37.42550071	-77.69096262	2012-12-17
40.56811412	-74.45270815	2012-12-11
42.35083833	-71.1200346	2012-12-13
33.46307515	-79.14881257	2012-12-12
33.4351227	-84.15531568	2012-12-15
41.78634951	-69.99532496	2012-12-16
39.46073366	-79.67840429	2012-12-11
36.12936515	-97.07250152	2012-12-10
37.693941	-97.3482637	2012-12-17
40.69394699	-73.9123897	2012-12-10
41.0382311	-81.6326204	2012-12-17
40.06759737	-75.05842729	2012-12-12
40.8313031	-72.82311347	2012-12-11
28.45678108	-81.49356807	2012-12-13
26.19208577	-98.28563028	2012-12-12
39.92265955	-75.25608005	2012-12-12
41.69021635	-88.22380825	2012-12-17
39.99520604	-74.17215461	2012-12-10
40.09807076	-75.15797989	2012-12-18
33.88137833	-118.14773273	2012-12-17
32.77336006	-96.71454832	2012-12-16
39.41760228	-86.95856248	2012-12-17
39.8849847	-86.28427081	2012-12-17
40.96697587	-73.72244184	2012-12-17
39.64351206	-75.71811931	2012-12-17
41.28608964	-72.44444696	2012-12-16
27.87626	-97.3101	2012-12-13
39.74194086	-77.09241662	2012-12-17
40.72288095	-73.87621032	2012-12-11
42.38174549	-87.97295113	2012-12-11
40.30328796	-74.88575093	2012-12-11
41.30595747	-72.20649839	2012-12-11
41.30596099	-72.20651507	2012-12-11
44.82839326	-93.64092539	2012-12-11
42.52604997	-72.10056547	2012-12-15
33.6086025	-112.1748433	2012-12-16
39.73245665	-75.06888287	2012-12-11
40.4219918	-74.11353358	2012-12-11
38.87397938	-94.68318175	2012-12-11
40.57207404	-111.8740284	2012-12-15
41.48932753	-90.5815553	2012-12-17
34.09866131	-117.51110648	2012-12-12
37.30760669	-121.90042544	2012-12-13
40.43072578	-77.18356562	2012-12-18
35.02353791	-89.86685412	2012-12-12
33.6587887	-117.90486113	2012-12-14
34.66509524	-79.19615882	2012-12-12
36.14118549	-95.98848035	2012-12-11
35.7330983	-80.1157976	2012-12-10
40.19541163	-75.44273403	2012-12-13
40.92271389	-74.04136372	2012-12-12
38.82831568	-77.20248375	2012-12-11
37.78415991	-122.42057425	2012-12-17
43.5295123	-84.1369895	2012-12-17
35.01209754	-97.96556497	2012-12-16
41.00795534	-73.7537597	2012-12-11
35.1657088	-89.9920705	2012-12-14
40.7568042	-89.667743	2012-12-17
40.04129559	-75.15864385	2012-12-11
39.36466134	-121.69201339	2012-12-10
41.67995	-72.75165	2012-12-16
36.56239141	-86.25479311	2012-12-14
40.80170875	-77.86512461	2012-12-14
28.59524022	-81.49551717	2012-12-11
34.50773607	-84.91239448	2012-12-11
27.4861191	-82.536166	2012-12-18
41.61244477	-73.14062428	2012-12-14
39.69626284	-76.71920082	2012-12-15
42.3756915	-88.0672201	2012-12-11
26.71700082	-80.17571303	2012-12-12
47.70141478	-116.76421781	2012-12-12
27.14414256	-80.24097666	2012-12-12
36.08914538	-95.82981189	2012-12-14
36.20372236	-119.09159176	2012-12-17
32.68894	-97.2759887	2012-12-12
27.82104772	-98.03502558	2012-12-12
41.0890609	-73.5226244	2012-12-18
40.06788787	-75.2458955	2012-12-18
39.66039623	-89.39412544	2012-12-13
32.73368611	-96.54564033	2012-12-12
42.21653755	-71.6549312	2012-12-12
42.00525852	-87.88741197	2012-12-16
33.00511561	-80.04164877	2012-12-10
41.32198106	-73.8095262	2012-12-14
40.39122036	-75.91693151	2012-12-12
41.0824208	-81.3913878	2012-12-14
36.7784192	-76.16823517	2012-12-14
41.0258154	-73.6237532	2012-12-13
41.5669799	-87.3057685	2012-12-13
33.8303895	-118.18411812	2012-12-15
40.223745	-74.9535071	2012-12-14
41.56148345	-71.5183767	2012-12-14
40.79614209	-80.10505979	2012-12-12
40.10482295	-82.72386868	2012-12-12
25.730882	-80.385351	2012-12-17
42.43079042	-71.05337734	2012-12-14
39.10570339	-84.36740789	2012-12-11
39.97556085	-76.70300337	2012-12-12
41.0272182	-81.4338812	2012-12-13
41.39199018	-81.75768875	2012-12-12
42.13363718	-72.46664241	2012-12-14
36.8607754	-120.45720377	2012-12-12
40.80788844	-74.3809693	2012-12-11
45.4945669	-122.56971991	2012-12-13
45.63380851	-122.54136416	2012-12-17
41.58836424	-90.59729576	2012-12-11
42.2899028	-71.8037458	2012-12-12
42.22838541	-71.90668853	2012-12-13
39.42810279	-74.5864989	2012-12-12
41.59965718	-93.63676684	2012-12-13
37.6907641	-97.29643674	2012-12-12
34.940157	-89.8266189	2012-12-13
40.79330691	-72.86893194	2012-12-12
42.91865173	-85.69377939	2012-12-12
40.4118063	-74.30195575	2012-12-15
35.38405609	-118.97982035	2012-12-17
40.46115765	-74.29811742	2012-12-12
39.71373953	-75.3363335	2012-12-12
41.8218945	-71.4104854	2012-12-11
36.0766817	-79.9533876	2012-12-12
38.78930102	-90.72996438	2012-12-11
39.8186594	-75.2850738	2012-12-18
45.5547887	-122.6069047	2012-12-12
36.1110232	-115.1710526	2012-12-17
40.6813111	-74.30152626	2012-12-14
25.9267413	-80.1512946	2012-12-12
35.7519261	-78.6592714	2012-12-12
33.62776309	-79.02392069	2012-12-11
41.84217391	-87.78394108	2012-12-18
42.62673475	-87.82992982	2012-12-11
42.30972399	-71.83503726	2012-12-17
38.35988384	-98.80900489	2012-12-11
42.30541562	-71.26512388	2012-12-11
38.7015215	-93.2451903	2012-12-18
35.0532008	-89.9504188	2012-12-14
27.17168018	-80.23351103	2012-12-17
39.56474827	-75.48813703	2012-12-10
33.759348	-78.819416	2012-12-11
41.37054777	-71.83720337	2012-12-12
45.46877709	-122.68737207	2012-12-12
36.87128786	-76.25619956	2012-12-10
32.98756724	-96.99067316	2012-12-14
42.0931095	-72.5763574	2012-12-17
35.38412914	-118.97967249	2012-12-14
30.49859491	-97.63219116	2012-12-13
40.6692609	-73.50921236	2012-12-17
42.21653755	-71.6549312	2012-12-12
40.80522674	-81.52218145	2012-12-10
35.20143843	-97.44671667	2012-12-12
27.91631447	-82.31062855	2012-12-17
21.31229721	-158.01590121	2012-12-12
42.1319042	-72.79771425	2012-12-14
40.09959909	-74.96370896	2012-12-14
35.49530178	-97.75126035	2012-12-13
25.84773846	-80.18755021	2012-12-14
34.1003317	-79.31891849	2012-12-17
40.42629741	-79.84345676	2012-12-12
42.49313303	-71.41603034	2012-12-12
39.9498158	-75.3093916	2012-12-11
40.7790303	-73.20391805	2012-12-13
32.83150393	-117.11120714	2012-12-14
41.58813008	-73.85008101	2012-12-13
38.16467795	-85.7618986	2012-12-10
38.80128622	-94.44715083	2012-12-10
28.3241567	-82.6098285	2012-12-14
36.11041925	-115.06753367	2012-12-16
41.6523576	-87.86486523	2012-12-11
43.06061128	-87.89599928	2012-12-11
33.66074507	-86.68477113	2012-12-16
40.83803858	-74.27519931	2012-12-11
35.3614165	-118.9231787	2012-12-15
41.60864074	-81.46691546	2012-12-12
40.72040994	-73.68193064	2012-12-14
